42I,4,122.800,"PARR"
42J,0,0,"Keystone"
42J,3,122.700,"KEYSTONE"
42J,4,122.700,"KEYSTONE"
42J,8,118.175,"JACKSONVILLE"
42J,9,118.175,"JACKSONVILLE"
42M,0,0,"Thayer Meml"
42M,2,122.900,"THAYER MEML"
42M,4,122.900,"THAYER MEML"
42S,0,0,"Poplar"
42S,3,122.800,"POPLAR"
42S,4,122.800,"POPLAR"
42S,10,126.850,"SALT LAKE CITY"
42U,0,0,"Morgan Co"
42U,3,122.800,"MORGAN CO"
42U,4,122.800,"MORGAN CO"
42V,0,0,"Jones"
42V,2,122.900,"JONES"
42V,4,122.900,"JONES"
42VA,0,0,"Virginia Beach"
42VA,12,119.920,""
43A,0,0,"Montgomery County"
43A,3,122.800,"MONTGOMERY CO"
43A,4,122.800,"MONTGOMERY CO"
43AK,0,0,"Kalmbach"
43AK,11,122.800,"KALMBACH"
43B,0,0,"Deblois Flight Strip"
43B,2,122.900,"DEBLOIS"
43B,4,122.900,"DEBLOIS"
43CN,0,0,"Corcoran"
43CN,2,122.900,"CORCORAN"
43CN,4,122.900,"CORCORAN"
43D,0,0,"Odessa Mun"
43D,2,122.800,"ACTIVATE LIGHTS ONLY"
43D,2,122.900,"ODESSA MUN"
43D,4,122.900,"ODESSA MUN"
43G,0,0,"Larsen"
43G,2,122.900,"LARSEN"
43G,4,122.900,"LARSEN"
43K,0,0,"Marion Muni"
43K,2,122.900,"MARION MUN"
43K,4,122.900,"MARION MUN"
43M,0,0,"Oxford"
43M,3,122.800,"OXFORD"
43M,4,122.800,"OXFORD"
43NV,0,0,"Topaz Ranch Airport"
43NV,11,122.900,"TOPAZ RANCH"
43U,0,0,"Mt Pleasant"
43U,2,122.900,"MT PLEASANT"
43U,4,122.900,"MT PLEASANT"
43WI,0,0,"Rohde's"
43WI,3,122.800,"EAGLE RIDGE"
43Y,0,0,"Northome Muni"
43Y,2,122.900,"NORTHOME MUN"
43Y,4,122.900,"NORTHOME MUN"
44A,0,0,"Rolle"
44A,2,122.900,"ROLLE"
44A,4,122.900,"ROLLE"
44AK,0,0,"West Papoose Lake Airpark"
44AK,11,122.800,"WEST PAPOOSE LAKE AIRPARK"
44B,0,0,"Chase Jr Meml"
44B,3,122.800,"CHASE JR MEML"
44B,4,122.800,"CHASE JR MEML"
44C,0,0,"Beloit"
44C,3,122.700,"BELOIT"
44C,4,122.700,"BELOIT"
44C,8,121.000,"ROCKFORD"
44C,9,121.000,"ROCKFORD"
44E,0,0,"Forepaugh"
44E,2,122.900,"FOREPAUGH"
44E,4,122.900,"FOREPAUGH"
44G,0,0,"Betz"
44G,2,122.900,"BETZ"
44G,4,122.900,"BETZ"
44I,0,0,"Hollow Regl"
44I,3,122.800,"DALE HOLLOW RGNL"
44I,4,122.800,"DALE HOLLOW RGNL"
44M,0,0,"Tenkiller Lake Airpark"
44M,3,122.800,"TENKILLER LAKE AIRPARK"
44M,4,122.800,"TENKILLER LAKE AIRPARK"
44N,0,0,"Sky Acres"
44N,3,122.800,"SKY ACRES"
44N,4,122.800,"SKY ACRES"
44N,8,132.750,"NEW YORK"
44N,9,132.750,"NEW YORK"
44T,0,0,"Hoskins"
44T,2,122.900,"AERO PLAZA"
44T,4,122.900,"AERO PLAZA"
44U,0,0,"Salina-Gunnison"
44U,2,122.900,"SALINA-GUNNISON"
44U,4,122.900,"SALINA-GUNNISON"
45AA,0,0,"Davidson Strip"
45AA,11,122.900,"DAVIDSON"
45G,0,0,"Brighton"
45G,2,122.900,"BRIGHTON"
45G,4,122.900,"BRIGHTON"
45K,0,0,"Minneapolis City County"
45K,2,122.900,"MINNEAPOLIS CITY CO"
45K,4,122.900,"MINNEAPOLIS CITY CO"
45K,10,134.900,"KANSAS CITY"
45R,0,0,"Hawthorne Field"
45R,3,122.800,"HAWTHORNE"
45R,4,122.800,"HAWTHORNE"
45R,8,121.300,"BEAUMONT"
45R,9,121.300,"BEAUMONT"
45R,10,133.800,"HOUSTON"
45S,0,0,"Silver Lake F S Strip"
45S,2,122.900,"SILVER LAKE F S STRIP"
45S,4,122.900,"SILVER LAKE F S STRIP"
46D,0,0,"Carrington Muni"
46D,2,122.900,"CARRINGTON MUN"
46D,4,122.900,"CARRINGTON MUN"
46D,10,124.200,"MINNEAPOLIS"
46N,0,0,"Sky Park"
46N,3,122.800,"SKY PARK"
46N,4,122.800,"SKY PARK"
46N,8,132.750,"NEW YORK"
46N,9,132.750,"NEW YORK"
46U,0,0,"Alpine"
46U,2,122.900,"ALPINE"
46U,4,122.900,"ALPINE"
46XS,0,0,"Windy Hill"
46XS,11,122.900,"CANADIAN RIVER RANCH"
47AK,0,0,"Highland"
47AK,11,122.900,"EAGLE RIVER"
47G,0,0,"Mayes"
47G,2,122.900,"MAYES"
47G,4,122.900,"MAYES"
47I,0,0,"Scott"
47I,2,122.900,"SCOTT"
47I,4,122.900,"SCOTT"
47K,0,0,"Moundridge Muni"
47K,2,122.900,"MOUNDRIDGE MUN"
47K,4,122.900,"MOUNDRIDGE MUN"
47K,8,125.500,"WICHITA"
47K,9,125.500,"WICHITA"
47M,0,0,"Thornton"
47M,2,122.900,"THORNTON"
47M,4,122.900,"THORNTON"
47N,0,0,"Central Jersey Rgnl"
47N,3,122.700,"CENTRAL JERSEY REGL"
47N,4,122.700,"CENTRAL JERSEY REGL"
47N,8,132.800,"NEW YORK"
47N,9,132.800,"NEW YORK"
47V,0,0,"Curtis Muni"
47V,2,122.900,"CURTIS MUN"
47V,4,122.900,"CURTIS MUN"
47Y,0,0,"Pelican Rapids Mun-Lyon's"
47Y,2,122.900,"PELICAN RAPIDS MUN-LYON'S"
47Y,4,122.900,"PELICAN RAPIDS MUN-LYON'S"
48A,0,0,"Cochran"
48A,3,122.800,"COCHRAN"
48A,4,122.800,"COCHRAN"
48A,8,119.600,"ATLANTA"
48A,8,124.200,"ATLANTA"
48A,9,119.600,"ATLANTA"
48A,9,124.200,"ATLANTA"
48A,10,123.950,"ATLANTA"
48AK,0,0,"Graham"
48AK,11,122.900,"CASTLE MOUNTAIN AISTRIP"
48AK,11,126.450,"CHICKALOON"
48AZ,0,0,"Rimrock"
48AZ,3,122.900,"RIMROCK"
48D,0,0,"Clare Muni"
48D,3,122.800,"CLARE MUN"
48D,4,122.800,"CLARE MUN"
48D,8,126.450,"SAGINAW"
48D,9,126.450,"SAGINAW"
48D,10,127.700,"CLEVELAND"
48G,0,0,"Gavagan"
48G,2,122.900,"GAVAGAN"
48G,4,122.900,"GAVAGAN"
48I,0,0,"Braxton Co"
48I,2,122.900,"BRAXTON CO"
48I,4,122.900,"BRAXTON CO"
48K,0,0,"Ness City Muni"
48K,2,122.900,"NESS CITY MUN"
48K,4,122.900,"NESS CITY MUN"
48S,0,0,"Harlem"
48S,2,122.900,"HARLEM"
48S,4,122.900,"HARLEM"
48U,0,0,"Gtr Green River Intergalactic Spaceport Airport"
48U,2,122.900,"GREEN RIVER"
48U,4,122.900,"GREEN RIVER"
48X,0,0,"Airport Manatee"
48X,2,122.900,"AIRPORT MANATEE"
48X,4,122.900,"AIRPORT MANATEE"
48Y,0,0,"Piney Pinecreek Border"
48Y,3,122.800,"PINEY PINECREEK BORDER"
48Y,4,122.800,"PINEY PINECREEK BORDER"
48Y,10,127.800,"MINNEAPOLIS"
49A,0,0,"Gilmer County"
49A,3,123.000,"GILMER CO"
49A,4,123.000,"GILMER CO"
49B,0,0,"Sturgis Muni"
49B,3,122.800,"STURGIS MUN"
49B,4,122.800,"STURGIS MUN"
49B,8,119.500,"ELLSWORTH"
49B,9,119.500,"ELLSWORTH"
49B,10,127.950,"DENVER"
49C,0,0,"Camp Lake"
49C,2,122.900,"CAMP LAKE"
49C,4,122.900,"CAMP LAKE"
49F,0,0,"Rankin"
49F,2,122.900,"RANKIN"
49F,4,122.900,"RANKIN"
49G,0,0,"Wend Valley"
49G,2,122.900,"WEND VALLEY"
49G,4,122.900,"WEND VALLEY"
49K,0,0,"Norwich"
49K,2,122.900,"NORWICH"
49K,4,122.900,"NORWICH"
49N,0,0,"Lufker"
49N,2,122.900,"LUFKER"
49N,4,122.900,"LUFKER"
49OR,0,0,"Land's Inn Ranch"
49OR,11,122.900,"LAND'S INN RANCH"
49R,0,0,"Real Co"
49R,2,122.900,"REAL CO"
49R,4,122.900,"REAL CO"
49U,0,0,"Shoshoni Mun"
49U,2,122.900,"SHOSHONI MUN"
49U,4,122.900,"SHOSHONI MUN"
49X,0,0,"Chemehuevi Valley"
49X,2,122.900,"CHEMEHUEVI VALLEY"
49X,4,122.900,"CHEMEHUEVI VALLEY"
4A2,0,0,"Atmautluak"
4A2,2,122.900,"ATMAUTLUAK"
4A2,4,122.900,"ATMAUTLUAK"
4A4,0,0,"Polk County Airport- Cornelius Moore Field"
4A4,3,122.800,"CORNELIUS-MOORE"
4A4,4,122.800,"CORNELIUS-MOORE"
4A4,10,133.800,"ATLANTA"
4A5,0,0,"Searcy County"
4A5,2,122.900,"SEARCY CO"
4A5,4,122.900,"SEARCY CO"
4A6,0,0,"Scottsboro Muni-Word Field"
4A6,3,123.000,"SCOTTSBORO MUN-WORD"
4A6,4,123.000,"SCOTTSBORO MUN-WORD"
4A9,0,0,"Isbell Field"
4A9,3,122.800,"ISBELL"
4A9,4,122.800,"ISBELL"
4A9,10,133.800,"ATLANTA"
4A9,12,119.025,""
4AC,0,0,"Coronado"
4AC,3,122.800,"CORONADO"
4AC,4,122.800,"CORONADO"
4AK1,0,0,"Inigok"
4AK1,3,122.800,"INIGOK"
4AK1,11,122.800,"INIGOK"
4AK2,0,0,"St John Homestead"
4AK2,11,122.800,"ST JOHN HOMESTEAD"
4AK6,0,0,"Wolf Lake"
4AK6,11,122.800,"WOLF LAKE"
4B0,0,0,"South Albany"
4B0,3,123.000,"SOUTH ALBANY"
4B0,4,123.000,"SOUTH ALBANY"
4B0,8,118.050,"ALBANY"
4B0,9,118.050,"ALBANY"
4B1,0,0,"Duanesburg"
4B1,3,123.000,"DUANESBURG"
4B1,4,123.000,"DUANESBURG"
4B6,0,0,"Ticonderoga Muni"
4B6,3,122.800,"TICONDEROGA MUN"
4B6,4,122.800,"TICONDEROGA MUN"
4B6,10,135.700,"BOSTON"
4B7,0,0,"Schroon Lake"
4B7,2,122.900,"SCHROON LAKE"
4B7,4,122.900,"SCHROON LAKE"
4B8,0,0,"Robertson Field"
4B8,3,122.800,"ROBERTSON"
4B8,4,122.800,"ROBERTSON"
4B8,7,134.500,"BRADLEY"
4B9,0,0,"Simsbury"
4B9,3,122.700,"SIMSBURY"
4B9,4,122.700,"SIMSBURY"
4C2,0,0,"Walker/Rowe Waterloo"
4C2,3,122.800,"WALKER-WATERLOO"
4C2,4,122.800,"WALKER-WATERLOO"
4C4,0,0,"Gifford"
4C4,3,122.800,"GIFFORD"
4C4,4,122.800,"GIFFORD"
4C7,0,0,"Ackley Mun"
4C7,2,122.900,"ACKLEY MUN"
4C7,4,122.900,"ACKLEY MUN"
4C8,0,0,"Albia Muni"
4C8,3,122.800,"ALBIA MUN"
4C8,4,122.800,"ALBIA MUN"
4C8,10,118.150,"CHICAGO"
4D0,0,0,"Abrams Mun"
4D0,3,122.700,"ABRAMS MUN"
4D0,4,122.700,"ABRAMS MUN"
4D0,8,126.650,"LANSING"
4D0,9,126.650,"LANSING"
4D1,0,0,"Three Castles Airpark"
4D1,2,122.900,"THREE CASTLES"
4D1,4,122.900,"THREE CASTLES"
4D8,0,0,"Fuller"
4D8,2,122.900,"FULLER"
4D8,4,122.900,"FULLER"
4D8,10,127.750,"MINNEAPOLIS"
4D9,0,0,"Alma Muni"
4D9,2,122.900,"ALMA MUN"
4D9,4,122.900,"ALMA MUN"
4E7,0,0,"Ellendale Muni"
4E7,2,122.900,"ELLENDALE MUN"
4E7,4,122.900,"ELLENDALE MUN"
4E8,0,0,"Richardton"
4E8,2,122.900,"RICHARDTON"
4E8,4,122.900,"RICHARDTON"
4F1,0,0,"Westport"
4F1,2,122.900,"WESTPORT"
4F1,4,122.900,"WESTPORT"
4F2,0,0,"Panola Co-Sharpe"
4F2,3,122.800,"PANOLA CO-SHARPE"
4F2,4,122.800,"PANOLA CO-SHARPE"
4F2,8,119.900,"SHREVEPORT"
4F2,8,121.400,"SHREVEPORT"
4F2,9,119.900,"SHREVEPORT"
4F2,9,121.400,"SHREVEPORT"
4F7,0,0,"Kizer Field"
4F7,2,122.900,"KIZER"
4F7,4,122.900,"KIZER"
4F8,0,0,"Wilson"
4F8,2,122.900,"WILSON"
4F8,4,122.900,"WILSON"
4F9,0,0,"La Moure Rott Mun"
4F9,2,122.900,"LA MOURE ROTT MUN"
4F9,4,122.900,"LA MOURE ROTT MUN"
4G0,0,0,"Pittsburgh-Monroeville"
4G0,2,122.900,"PITTSBURGH-MONROEVILLE"
4G0,4,122.900,"PITTSBURGH-MONROEVILLE"
4G1,0,0,"Greenville Muni"
4G1,3,122.800,"GREENVILLE MUN"
4G1,4,122.800,"GREENVILLE MUN"
4G1,8,133.950,"YOUNGSTOWN"
4G1,9,133.950,"YOUNGSTOWN"
4G1,10,120.775,"CLEVELAND"
4G2,0,0,"Hamburg Inc"
4G2,3,122.800,"HAMBURG INC"
4G2,4,122.800,"HAMBURG INC"
4G3,0,0,"Miller"
4G3,3,122.800,"MILLER"
4G3,4,122.800,"MILLER"
4G3,8,125.500,"AKRON-CANTON REGL"
4G3,9,125.500,"AKRON-CANTON"
4G3,10,120.775,"CLEVELAND"
4G4,0,0,"Youngstown Elser Metro"
4G4,3,123.050,"YOUNGSTOWN ELSER METRO"
4G4,4,123.050,"YOUNGSTOWN ELSER METRO"
4G4,7,119.250,"AKRON-CANTON REGL"
4G4,8,125.500,"AKRON-CANTON REGL"
4G4,9,125.500,"AKRON-CANTON"
4G4,10,128.150,"CLEVELAND"
4G5,0,0,"Monroe County"
4G5,3,122.800,"MONROE CO"
4G5,4,122.800,"MONROE CO"
4G5,10,120.400,"CLEVELAND"
4G5,11,122.100,"CLEVELAND"
4G7,0,0,"Fairmont Mun-Frankman"
4G7,3,122.800,"FAIRMONT MUN"
4G7,4,122.800,"FAIRMONT MUN"
4G7,7,118.350,"CLARKSBURG APPROACH"
4G7,8,119.600,"CLARKSBURG"
4G7,9,119.600,"CLARKSBURG"
4G7,10,126.950,"CLEVELAND"
4G8,0,0,"Columbia"
4G8,3,122.800,"COLUMBIA"
4G8,4,122.800,"COLUMBIA"
4GA5,0,0,"Peterson Field"
4GA5,3,122.800,"PETERSON"
4GA5,4,122.800,"PETERSON"
4GA5,8,125.500,"ATLANTA"
4GA5,8,126.550,"ATLANTA"
4GA5,9,125.500,"ATLANTA"
4GA5,9,126.550,"ATLANTA"
4GA5,10,123.950,"ATLANTA"
4I0,0,0,"Mingo Co"
4I0,3,122.800,"MINGO CO"
4I0,4,122.800,"MINGO CO"
4I3,0,0,"Knox Co"
4I3,3,123.050,"KNOX CO"
4I3,4,123.050,"KNOX CO"
4I3,7,119.450,"COLUMBUS"
4I3,8,120.200,"COLUMBUS"
4I3,9,120.200,"COLUMBUS"
4I3,11,122.100,"DAYTON"
4I3,12,118.425,""
4I9,0,0,"Morrow Co"
4I9,3,122.800,"MORROW CO"
4I9,4,122.800,"MORROW CO"
4I9,8,124.200,"MANSFIELD"
4I9,9,124.200,"MANSFIELD"
4I9,10,134.900,"CLEVELAND"
4J1,0,0,"Brantley County"
4J1,2,122.900,"BRANTLEY CO"
4J1,4,122.900,"BRANTLEY CO"
4J2,0,0,"Berrien Co"
4J2,3,122.700,"BERRIEN CO"
4J2,4,122.700,"BERRIEN CO"
4J2,8,119.525,"VALDOSTA"
4J2,8,126.600,"VALDOSTA"
4J2,8,119.350,"VALDOSTA APPROACH"
4J2,9,119.525,"VALDOSTA"
4J2,9,126.600,"VALDOSTA"
4J2,10,133.700,"JACKSONVILLE"
4J5,0,0,"Quitman-Brooks Co"
4J5,2,122.900,"QUITMAN-BROOKS CO"
4J5,4,122.900,"QUITMAN-BROOKS CO"
4J6,0,0,"St Marys"
4J6,3,122.800,"ST MARYS"
4J6,4,122.800,"ST MARYS"
4J6,8,127.000,"JACKSONVILLE"
4J6,9,127.000,"JACKSONVILLE"
4J8,0,0,"Treutlen Co"
4J8,2,122.900,"TREUTLEN CO"
4J8,4,122.900,"TREUTLEN CO"
4K0,0,0,"Pedro Bay"
4K0,2,122.900,"PEDRO BAY"
4K0,4,122.900,"PEDRO BAY"
4K3,0,0,"Lexington Mun"
4K3,3,122.700,"LEXINGTON MUN"
4K3,4,122.700,"LEXINGTON MUN"
4K3,10,135.575,"KANSAS CITY"
4K6,0,0,"Bloomfield Muni"
4K6,3,122.800,"BLOOMFIELD MUN"
4K6,4,122.800,"BLOOMFIELD MUN"
4K6,10,118.150,"CHICAGO"
4KS5,0,0,"Maize"
4KS5,2,122.900,"MAIZE"
4KS5,4,122.900,"MAIZE"
4M1,0,0,"Carroll Co"
4M1,2,122.900,"CARROLL CO"
4M1,4,122.900,"CARROLL CO"
4M2,0,0,"Booneville Mun"
4M2,3,122.800,"BOONEVILLE MUN"
4M2,4,122.800,"BOONEVILLE MUN"
4M3,0,0,"Carlisle Mun"
4M3,3,122.800,"CARLISLE MUN"
4M3,4,122.800,"CARLISLE MUN"
4M3,7,118.950,"ADAMS"
4M3,8,135.400,"LITTLE ROCK"
4M3,9,135.400,"LITTLE ROCK"
4M5,0,0,"Dermott Muni"
4M5,2,122.900,"DERMOTT MUN"
4M5,4,122.900,"DERMOTT MUN"
4M7,0,0,"Russellville-Logan Co"
4M7,3,122.700,"RUSSELLVILLE-LOGAN CO"
4M7,4,122.700,"RUSSELLVILLE-LOGAN CO"
4M7,10,133.850,"MEMPHIS"
4M8,0,0,"Clarendon Muni"
4M8,2,123.800,"ACTIVATE LIGHTS ONLY"
4M8,3,122.800,"CLARENDON MUN"
4M8,4,122.800,"CLARENDON MUN"
4M9,0,0,"Corning Mun"
4M9,3,123.000,"CORNING MUN"
4M9,4,123.000,"CORNING MUN"
4M9,10,120.075,"MEMPHIS"
4MO1,0,0,"Montgomery-Wehrman"
4MO1,2,122.900,"MONTGOMERY CITY"
4MO1,4,122.900,"MONTGOMERY CITY"
4N0,0,0,"Newman's"
4N0,2,122.900,"NEWMAN'S"
4N0,4,122.900,"NEWMAN'S"
4N1,0,0,"Greenwood Lake"
4N1,2,122.900,"GREENWOOD LAKE"
4N1,4,122.900,"GREENWOOD LAKE"
4N1,8,127.600,"NEW YORK"
4N1,9,127.600,"NEW YORK"
4N2,0,0,"Middlesex Valley"
4N2,3,122.700,"MIDDLESEX VALLEY"
4N2,4,122.700,"MIDDLESEX VALLEY"
4N4,0,0,"Lidgerwood Muni"
4N4,2,122.900,"LIDGERWOOD MUN"
4N4,4,122.900,"LIDGERWOOD MUN"
4N7,0,0,"Greene"
4N7,3,122.800,"GREENE"
4N7,4,122.800,"GREENE"
4N8,0,0,"White Birch"
4N8,3,122.800,"WHITE BIRCH"
4N8,4,122.800,"WHITE BIRCH"
4NC2,0,0,"Bay Creek"
4NC2,11,122.900,"NOLES FIELD"
4O1,0,0,"Snyder"
4O1,2,122.900,"SNYDER"
4O1,4,122.900,"SNYDER"
4O2,0,0,"Love Co"
4O2,2,122.900,"LOVE CO"
4O2,4,122.900,"LOVE CO"
4O4,0,0,"McCurtain Co Regl"
4O4,3,122.800,"MC CURTAIN CO REGL"
4O4,4,122.800,"MC CURTAIN CO REGL"
4O4,10,123.925,"FT WORTH"
4O4,12,120.000,""
4O5,0,0,"Cherokee Mun"
4O5,2,122.900,"CHEROKEE MUN"
4O5,4,122.900,"CHEROKEE MUN"
4O7,0,0,"Decker Field"
4O7,2,122.900,"DECKER"
4O7,4,122.900,"DECKER"
4P3,0,0,"Flandreau Muni"
4P3,2,122.900,"FLANDREAU MUN"
4P3,4,122.900,"FLANDREAU MUN"
4R1,0,0,"I H Bass Jr Memorial"
4R1,2,122.800,"BASS MEML"
4R1,4,122.800,"BASS MEML"
4R3,0,0,"Jackson Muni"
4R3,2,122.900,"JACKSON MUN"
4R3,4,122.900,"JACKSON MUN"
4R5,0,0,"Madeline I"
4R5,2,122.900,"MADELINE I"
4R5,4,122.900,"MADELINE I"
4R6,0,0,"Milnor Mun"
4R6,2,122.900,"MILNOR MUN"
4R6,4,122.900,"MILNOR MUN"
4R7,0,0,"Eunice"
4R7,3,122.800,"EUNICE"
4R7,4,122.800,"EUNICE"
4R7,8,128.700,"LAFAYETTE"
4R7,9,128.700,"LAFAYETTE"
4R7,10,126.350,"HOUSTON"
4R9,0,0,"Jeremiah Denton"
4R9,3,122.800,"DAUPHIN I"
4R9,4,122.800,"DAUPHIN I"
4S1,0,0,"Gold Beach Muni"
4S1,3,122.800,"GOLD BEACH MUN"
4S1,4,122.800,"GOLD BEACH MUN"
4S2,0,0,"Ken Jernstedt Airfield"
4S2,3,122.800,"KEN JERNSTEDT AIRFIELD"
4S2,4,122.800,"KEN JERNSTEDT AIRFIELD"
4S2,12,134.375,""
4S4,0,0,"Skyport"
4S4,2,122.900,"SKYPORT"
4S4,4,122.900,"SKYPORT"
4S5,0,0,"St Thomas Muni"
4S5,2,122.800,"ACTIVATE LIGHTS ONLY"
4S5,2,122.900,"ST THOMAS MUN"
4S5,4,122.900,"ST THOMAS MUN"
4S6,0,0,"Tieton State"
4S6,2,122.900,"TIETON STATE"
4S6,4,122.900,"TIETON STATE"
4S7,0,0,"Malin"
4S7,2,122.900,"MALIN"
4S7,4,122.900,"MALIN"
4S9,0,0,"Portland-Mulino"
4S9,3,123.050,"PORTLAND-MULINO"
4S9,4,123.050,"PORTLAND-MULINO"
4S9,7,119.950,"PORTLAND"
4U4,0,0,"Hebbelman"
4U4,3,122.800,"HEBBELMAN"
4U4,4,122.800,"HEBBELMAN"
4U6,0,0,"Circle Town Co"
4U6,3,122.800,"CIRCLE TOWN CO"
4U6,4,122.800,"CIRCLE TOWN CO"
4U7,0,0,"West Fork Lodge"
4U7,2,122.900,"WEST FORK LODGE"
4U7,4,122.900,"WEST FORK LODGE"
4U9,0,0,"Dell Flight Strip"
4U9,2,122.900,"DELL"
4U9,4,122.900,"DELL"
4V0,0,0,"Rangely"
4V0,3,122.800,"RANGELY"
4V0,4,122.800,"RANGELY"
4V0,11,122.650,"DENVER"
4V1,0,0,"Spanish Peaks Airfield"
4V1,3,122.800,"SPANISH PEAKS"
4V1,4,122.800,"SPANISH PEAKS"
4V4,0,0,"Northwood Muni-Vince Field"
4V4,3,122.800,"NORTHWOOD MUN-VINCE"
4V4,4,122.800,"NORTHWOOD MUN-VINCE"
4V4,8,118.100,"GRAND FORKS"
4V4,9,118.100,"GRAND FORKS"
4V6,0,0,"Hay Springs Mun"
4V6,2,121.900,"ACTIVATE LIGHTS ONLY"
4V6,2,122.900,"HAY SPRINGS MUN"
4V6,4,122.900,"HAY SPRINGS MUN"
4V8,0,0,"Deerfield Valley Rgnl"
4V8,3,122.800,"MOUNT SNOW"
4V8,4,122.800,"MOUNT SNOW"
4V8,10,123.750,"BOSTON"
4V9,0,0,"Antelope County"
4V9,3,122.800,"ANTELOPE CO"
4V9,4,122.800,"ANTELOPE CO"
4W0,0,0,"Bandera State"
4W0,2,122.900,"BANDERA STATE"
4W0,4,122.900,"BANDERA STATE"
4W4,0,0,"Whitfield Farms"
4W4,2,122.900,"WHITFIELD FARMS"
4W4,4,122.900,"WHITFIELD FARMS"
4W7,0,0,"Hurdle"
4W7,2,122.900,"HURDLE"
4W7,4,122.900,"HURDLE"
4W8,0,0,"Elma Mun"
4W8,3,122.800,"ELMA MUN"
4W8,4,122.800,"ELMA MUN"
4WI7,0,0,"Vincent"
4WI7,3,122.800,"VINCENT"
4WI7,4,122.800,"VINCENT"
4X4,0,0,"Wessington Springs"
4X4,2,122.900,"WESSINGTON SPRINGS"
4X4,4,122.900,"WESSINGTON SPRINGS"
4Y1,0,0,"Raether"
4Y1,2,122.900,"RAETHER"
4Y1,4,122.900,"RAETHER"
4Y4,0,0,"Lakes Of The North"
4Y4,2,122.900,"LAKES OF THE NORTH"
4Y4,4,122.900,"LAKES OF THE NORTH"
4Y4,11,122.550,"LANSING"
4Y8,0,0,"Para Field Airport"
4Y8,2,122.900,"PARA FIELD AIRPORT"
4Y8,4,122.900,"PARA FIELD AIRPORT"
4Y9,0,0,"Eagles Landing"
4Y9,2,122.900,"BUNCH'S HALF ACRE"
4Y9,4,122.900,"BUNCH'S HALF ACRE"
4Z9,0,0,"Jakolof Bay"
4Z9,2,122.900,"JAKOLOF BAY"
4Z9,4,122.900,"JAKOLOF BAY"
50D,0,0,"Iron Co"
50D,2,121.700,"ACTIVATE LIGHTS ONLY"
50D,2,122.900,"IRON CO"
50D,4,122.900,"IRON CO"
50F,0,0,"Bourland Field"
50F,3,123.000,"BOURLAND"
50F,4,123.000,"BOURLAND"
50F,8,135.975,"REGIONAL"
50F,9,135.975,"REGIONAL"
50G,0,0,"Howard Nixon Memorial"
50G,2,122.900,"NIXON MEML"
50G,4,122.900,"NIXON MEML"
50I,0,0,"Kentland Muni"
50I,3,122.800,"KENTLAND MUN"
50I,4,122.800,"KENTLAND MUN"
50I,10,132.500,"CHICAGO"
50K,0,0,"Pawnee City Muni"
50K,2,122.900,"PAWNEE CITY MUN"
50K,4,122.900,"PAWNEE CITY MUN"
50M,0,0,"Puckett"
50M,2,122.900,"PUCKETT"
50M,4,122.900,"PUCKETT"
50OH,0,0,"Culver Field"
50OH,11,122.900,"AERODROME LES NOYERS"
50R,0,0,"Lockhart Muni"
50R,3,122.800,"LOCKHART MUN"
50R,4,122.800,"LOCKHART MUN"
50R,8,118.800,"AUSTIN"
50R,9,118.800,"AUSTIN"
50S,0,0,"Parma"
50S,2,122.900,"PARMA"
50S,4,122.900,"PARMA"
51A,0,0,"Hawkinsville-Pulaski Co"
51A,2,122.900,"HAWKINSVILLE-PULASKI CO"
51A,4,122.900,"HAWKINSVILLE-PULASKI CO"
51D,0,0,"Edgeley Muni"
51D,3,122.800,"EDGELEY MUN"
51D,4,122.800,"EDGELEY MUN"
51G,0,0,"Cagney"
51G,2,122.900,"CAGNEY"
51G,4,122.900,"CAGNEY"
51J,0,0,"Lake City Muni Cj Evans Field"
51J,2,122.900,"LAKE CITY MUN EVANS"
51J,4,122.900,"LAKE CITY MUN EVANS"
51J,8,135.250,"FLORENCE"
51J,9,135.250,"FLORENCE"
51J,10,133.450,"JACKSONVILLE"
51K,0,0,"Cedar Air Park"
51K,3,122.700,"CEDAR"
51K,4,122.700,"CEDAR"
51M,0,0,"Oscoda County Dennis Kauffman"
51M,2,122.900,"OSCODA CO"
51M,4,122.900,"OSCODA CO"
51MO,0,0,"Plattsburg"
51MO,2,122.900,"PLATTSBURG"
51MO,4,122.900,"PLATTSBURG"
51R,0,0,"Madisonville Muni"
51R,2,122.900,"MADISONVILLE MUN"
51R,4,122.900,"MADISONVILLE MUN"
51WA,0,0,"Evergreen Sky Ranch"
51WA,11,122.900,"EVERGREEN SKY RANCH"
52A,0,0,"Madison Muni"
52A,3,122.800,"MADISON MUN"
52A,4,122.800,"MADISON MUN"
52A,10,127.500,"ATLANTA"
52AK,0,0,"Basquo"
52AK,11,123.600,"CRAG MOUNTAIN"
52F,0,0,"Northwest Regl"
52F,2,122.900,"ROANOKE"
52F,4,122.900,"ROANOKE"
52I,0,0,"Gross"
52I,2,122.900,"GROSS"
52I,4,122.900,"GROSS"
52J,0,0,"Lee County-Butters Field"
52J,2,122.900,"LEE CO"
52J,4,122.900,"LEE CO"
52K,0,0,"Charles E Grutzmacher Municipal Airport"
52K,2,122.900,"GRUTZMACHER MUN"
52K,4,122.900,"GRUTZMACHER MUN"
52S,0,0,"St Ignatius"
52S,2,122.900,"ST IGNATIUS"
